code,name,title,filename,fy,q,custom_id,position,link
PFSI.N,PennyMac Financial Services Inc,2022 Annual Report ,PFSI.N_FY2022_2022 Annual Report.pdf,2022,PennyMac Financial Services Inc Annual Report 2023  filetype:pdf,1997,1.0,https://s201.q4cdn.com/230652881/files/doc_downloads/2024/04/PMT-2023-Annual-Report-FINAL.pdf
000703.SZ,Hengyi Petrochemical Co Ltd,"2022 Annual Report of Hengyi Petrochemical Co., Ltd. ",000703.SZ_FY2022_Hengyi Petrochemical 2022 Annual Report .pdf,2022,"Hengyi Petrochemical Co Ltd Annual Report of Hengyi Petrochemical Co., Ltd. 2023  filetype:pdf",1998,1.0,https://q.stock.sohu.com/newpdf/202458398539.pdf
9941.TW,Yulon Finance Corp,YULON Annual Report 2022 ,9941.TW_FY2022_Annual Report 2022.pdf,2022,Yulon Finance Corp YULON Annual Report 2023  filetype:pdf,1999,1.0,https://www.yulon-motor.com.tw/upload_img/files/investors_en/112%E5%B9%B4%E5%BA%A6%E5%B9%B4%E5%A0%B1-%E8%8B%B1%E6%96%87.pdf
HWC.OQ,Hancock Whitney Corp,Hancock Whitney Corporation 2022 Annual Report ,HWC.OQ_FY2022_Hancock Whitney Corporation 2022 ANNUAL REPORT.pdf,2022,Hancock Whitney Corp Hancock Whitney Corporation  Annual Report 2023  filetype:pdf,2000,1.0,https://s1.q4cdn.com/616223341/files/doc_downloads/2024/03/Annual-Report.pdf
EPRT.N,Essential Properties Realty Trust Inc,2022 Corporate Responsibility Report ,EPRT.N_FY2022_2022 CORPORATE RESPONSIBILITY REPORT.pdf,2022,Essential Properties Realty Trust Inc Corporate Responsibility Report 2023  filetype:pdf,2001,1.0,http://essentialproperties.com/wp-content/uploads/2023/03/eprt_corporateresponsibilityreport_2022.pdf
3405.T,Kuraray Co Ltd,Kuraray Report ,3405.T_FY2022_Kuraray Report 2023.pdf,2022,Kuraray Co Ltd Kuraray Report 2023  filetype:pdf,2002,1.0,https://www.kuraray.com/uploads/6475626febc64/kuraray_en2023.pdf
0525.HK,Guangshen Railway Co Ltd,GUANGSHEN RAILWAY 2022 ANNUAL REPORT ,0525.HK_FY2022_Annual Report.pdf,2022,Guangshen Railway Co Ltd GUANGSHEN RAILWAY  ANNUAL REPORT 2023  filetype:pdf,2003,1.0,https://www.gsrc.com/en/upload/file/20240412/20240412160631.pdf
VAPORES.SN,Compania Sud Americana de Vapores SA,CSAV Integrated Report ,VAPORES.SN_FY2022_Integrated report 2022.pdf,2022,Compania Sud Americana de Vapores SA CSAV Integrated Report 2023  filetype:pdf,2004,1.0,https://csav.com/wp-content/uploads/2023/04/EEFF-2022-English.pdf
FOLD.OQ,Amicus Therapeutics Inc,Amicus Therapeutics 2022 Annual Report ,FOLD.OQ_FY2022_Amicus Therapeutics 2022 Annual Report.pdf,2022,Amicus Therapeutics Inc Amicus Therapeutics  Annual Report 2023  filetype:pdf,2005,1.0,https://ir.amicusrx.com/node/23811/pdf
600390.SS,Minmetals Capital Co Ltd,五矿资本股份有限公司 2022 年年度报告 ,600390.SS_FY2022_2022 Annual Report.pdf,2022,Minmetals Capital Co Ltd 五矿资本股份有限公司  年年度报告 2023  filetype:pdf,2006,1.0,https://q.stock.sohu.com/newpdf/202457838615.pdf
CBKK.KW,Commercial Bank of Kuwait KPSC,S U S T A I N A B I L I T Y R E P O R T ,CBKK.KW_FY2022_SUSTAINABILITY REPORT 2022.pdf,2022,Commercial Bank of Kuwait KPSC S U S T A I N A B I L I T Y R E P O R T 2023  filetype:pdf,2007,1.0,https://docs.boursakuwait.com.kw/NewsPDF/413_NEWS_2024_E_732024874290.pdf
JCOM.OQ,Ziff Davis Inc,ESG Report 2022 ,JCOM.OQ_FY2022_Ziff Davis ESG Report 2022.pdf,2022,Ziff Davis Inc ESG Report 2023  filetype:pdf,2008,1.0,https://s28.q4cdn.com/801973343/files/doc_downloads/Library/Ziff-Davis-2023-ESG-Report.pdf
KTC.BK,Krungthai Card PCL,Sustainability Report 2022 ,KTC.BK_FY2022_Sustainability Report 2022.pdf,2022,Krungthai Card PCL Sustainability Report 2023  filetype:pdf,2009,1.0,https://krungthai.com/Download/CSR/CSRDownload_70SD_report_63_en.pdf
CYTK.OQ,Cytokinetics Inc,Cytokinetics 2022 Corporate Responsibility Report ,CYTK.OQ_FY2022_2022 CORPORATE RESPONSIBILITY REPORT.pdf,2022,Cytokinetics Inc Cytokinetics  Corporate Responsibility Report 2023  filetype:pdf,2010,1.0,https://cytokinetics.com/wp-content/uploads/2023/03/corporate-responsibility-report-2022.pdf
4927.T,Pola Orbis Holdings Inc,POLA ORBIS HOLDINGS INC. INTEGRATED REPORT 2022 ,4927.T_FY2022_Integrated Report2022.pdf,2022,Pola Orbis Holdings Inc POLA ORBIS HOLDINGS INC. INTEGRATED REPORT 2023  filetype:pdf,2011,1.0,https://ir.po-holdings.co.jp/news_en/news/news-8868409272113607172/main/0/link/E_IntegratedReport2022.pdf
GEF.N,Greif Inc,2022 Sustainability Report ,GEF.N_FY2022_Sustainability Report 2022.pdf,2022,Greif Inc Sustainability Report 2023  filetype:pdf,2012,1.0,https://investor.greif.com/static-files/b418153c-98a9-4367-9e62-6219c56f15cc
2360.TW,Chroma ATE Inc,Advancing Excellence ,2360.TW_FY2022_2022 Corporate Social Responsibility Report.pdf,2022,Chroma ATE Inc Advancing Excellence 2023  filetype:pdf,2013,1.0,https://www.chromaate.com/images/ISO/ISO45000/Occupational_Health_Safety_Policy-EN.pdf
DFM.DU,Dubai Financial Market PJSC,SUSTAINABILITY REPORT 2022 ,DFM.DU_FY2022_SUSTAINABILITY REPORT 2022 OF DUBAI FINANCIAL MARKET (PJSC).pdf,2022,Dubai Financial Market PJSC SUSTAINABILITY REPORT 2023  filetype:pdf,2014,1.0,https://feeds.dfm.ae/documents//2024/Mar/04/1f52d32e-40ad-4e79-a7a5-a001b741bfd4/Integrated%20Reports%202023.pdf
ITV.L,ITV PLC,ITV Social Purpose Impact Report 2022 ,ITV.L_FY2022_itv social Purpose impact Report 2022.pdf,2022,ITV PLC ITV Social Purpose Impact Report 2023  filetype:pdf,2015,1.0,https://www.itvplc.com/~/media/Files/I/ITV-PLC-V2/documents/2023-itv-social-purpose-report.pdf
032640.KS,LG Uplus Corp,LGU*t FACT REPORT 2022 ,032640.KS_FY2022_SUSTAINABILITYREPORT.pdf,2022,LG Uplus Corp LGU*t FACT REPORT 2023  filetype:pdf,2016,1.0,https://www.lgcorp.com/images/esg_en/download/LG%20ESG%20Reporting%202022-2023_ENG.pdf
GKOS.N,Glaukos Corp,GLAUKOS Sustainability Report ,GKOS.N_FY2022_Sustainability report 2022.pdf,2022,Glaukos Corp GLAUKOS Sustainability Report 2023  filetype:pdf,2017,1.0,https://www.glaukos.com/wp-content/uploads/2023/05/Glaukos-2022-Sustainability-Report_vFF.pdf
UPST.OQ,Upstart Holdings Inc,"Environmental, Social, and Governance (ESG) Report ","UPST.OQ_FY2022_Environmental, Social, andGovernance (ESG) Report.pdf",2022,"Upstart Holdings Inc Environmental, Social, and Governance (ESG) Report 2023  filetype:pdf",2018,1.0,https://upstartco-lab.org/wp-content/uploads/2023/03/Upstart-2022-Impact-Report-03032023.pdf
NCNO.OQ,nCino Inc,ESG Report ,NCNO.OQ_FY2022_ESG Report 2023.pdf,2022,nCino Inc ESG Report 2023  filetype:pdf,2019,1.0,https://assets.ctfassets.net/ze344jjyx19q/4hWMeyDWRD8mPcYqHsDelW/b659b352ee468057f9c0549fad0adf0e/nCIno-ESG-Report_2023.pdf
2344.TW,Winbond Electronics Corp,Winbond Electronics Corporation Corporate Sustainability Report ,2344.TW_FY2022_Corporate Sustainability Report.pdf,2022,Winbond Electronics Corp Winbond Electronics Corporation Corporate Sustainability Report 2023  filetype:pdf,2020,1.0,https://esg.winbond.com/uploads/files/shares/ESG%20report/2022/2022_WINBOND_ESG_REPORT_EN.pdf
CCC.L,Computacenter PLC,Computacenter plc Annual Report and Accounts 2022 ,CCC.L_FY2022_Computacenter plc Annual Report and Accounts 2022.pdf,2022,Computacenter PLC Computacenter plc Annual Report and Accounts 2023  filetype:pdf,2021,1.0,https://investors.computacenter.com/node/14261/pdf
GENT.KL,Genting Bhd,CORPORATE GOVERNANCE REPORT ,GENT.KL_FY2022_Corporate Governance Report 2022.pdf,2022,Genting Bhd CORPORATE GOVERNANCE REPORT 2023  filetype:pdf,2022,1.0,https://www.gentingmalaysia.com/wp-content/uploads/2023/04/6_GENM_Corporate-Governance-Report-2022.pdf
600369.SS,Southwest Securities Co Ltd,SOUTHWEST SECURITIES INTERNATIONAL SECURITIES LIMITED ANNUAL REPORT 2022 ,600369.SS_FY2022_2022 Annual Report .pdf,2022,Southwest Securities Co Ltd SOUTHWEST SECURITIES INTERNATIONAL SECURITIES LIMITED ANNUAL REPORT 2023  filetype:pdf,2023,1.0,https://www.swsc.hk/en/financial-reports/5142/ANNUAL-REPORT-2023.pdf
ZGN.N,Ermenegildo Zegna NV,SUSTAINABILITY REPORT 2022 ,ZGN.N_FY2022_Sustainability Report 2022 .pdf,2022,Ermenegildo Zegna NV SUSTAINABILITY REPORT 2023  filetype:pdf,2024,1.0,https://www.zegnagroup.com/wp-content/uploads/2021/12/Ermenegildo-Zegna-Group_Sustainability-Report_2023.pdf
CHC.AX,Charter Hall Group,Charter Hall and alignment with the UN Sustainable Development Goals (SDGs) ,CHC.AX_FY2022_Sustainable Development Goals.pdf,2022,Charter Hall Group Charter Hall and alignment with the UN Sustainable Development Goals (SDGs) 2023  filetype:pdf,2025,1.0,https://sdgs.un.org/sites/default/files/2023-06/Advance%20unedited%20GSDR%2014June2023.pdf
BRFS3.SA,BRF SA,2022 Integrated Report ,BRFS3.SA_FY2022_2022 Integrated Report.pdf,2022,BRF SA Integrated Report 2023  filetype:pdf,2026,1.0,https://www.brf-global.com/en//wp-content/uploads/2024/04/integrated-report-2023.pdf
TCELL.IS,Turkcell Iletisim Hizmetleri AS,Turkcell 2022 Integrated Annual Report ,TCELL.IS_FY2022_Turkcell 2022 Integrated Annual Report.pdf,2022,Turkcell Iletisim Hizmetleri AS Turkcell  Integrated Annual Report 2023  filetype:pdf,2027,1.0,https://www.kap.org.tr/ek-indir/4028328d8f3f7793018fbab6771e1ad9
PACB.OQ,Pacific Biosciences of California Inc,2022 ANNUAL REPORT ,PACB.OQ_FY2022_2022 ANNUAL REPORT.pdf,2022,Pacific Biosciences of California Inc ANNUAL REPORT 2023  filetype:pdf,2028,1.0,https://investor.pacificbiosciences.com/static-files/a977616a-6e21-496f-811f-983f7f5f4dec
FRO.OL,Frontline Plc,ESG REPORT 2022 ,FRO.OL_FY2022_ESG Report 2022.pdf,2022,Frontline Plc ESG REPORT 2023  filetype:pdf,2029,1.0,https://www.frontlineplc.cy/wp-content/uploads/2023/05/Frontline-ESG-Report-2022.pdf
DOC.N,Physicians Realty Trust,Physicians Realty Trust 2022 ESG Report ,DOC.N_FY2022_2022 ESG REPORT.pdf,2022,Physicians Realty Trust Physicians Realty Trust  ESG Report 2023  filetype:pdf,2030,1.0,https://www.healthpeak.com/app/uploads/2024/02/Healthpeak-Supplemental-Report-12-31-2023.pdf
LAC.TO,Lithium Americas Corp,LITHIUM AMERICAS — NORTH AMERICA 2022-23 ESG-S REPORT ,LAC.TO_FY2022_2022-23 ESG-S REPORT.pdf,2022,Lithium Americas Corp LITHIUM AMERICAS — NORTH AMERICA - ESG-S REPORT 2023  filetype:pdf,2031,1.0,https://lithiumamericas.com/files/doc_downloads/esg/LAC-NorthAmerica-22-23-ESG-Report.pdf
ROR.L,Rotork PLC,Rotork Annual Report 2022 ,ROR.L_FY2022_Annual Report 2022.pdf,2022,Rotork PLC Rotork Annual Report 2023  filetype:pdf,2032,1.0,https://www.rotork.com/uploads/documents-versions/47524/1/pub082-245-00-0424.pdf
002299.SZ,Fujian Sunner Development Co Ltd,福建圣农发展股份有限公司 2022 年度社会责任报告 ,002299.SZ_FY2022_2022年社会责任报告.pdf,2022,Fujian Sunner Development Co Ltd 福建圣农发展股份有限公司  年度社会责任报告 2023  filetype:pdf,2033,1.0,https://q.stock.sohu.com/newpdf/202457198282.pdf
600170.SS,Shanghai Construction Group Co Ltd,上海建工 ESG 报告 ,600170.SS_FY2022_2022年社会责任报告.pdf,2022,Shanghai Construction Group Co Ltd 上海建工 ESG 报告 2023  filetype:pdf,2034,1.0,https://q.stock.sohu.com/newpdf/202457735572.pdf
3017.TW,Asia Vital Components Co Ltd,奇鋐科技 2022 年永續報告書 ,3017.TW_FY2022_2022 AVC Report.pdf,2022,Asia Vital Components Co Ltd 奇鋐科技  年永續報告書 2023  filetype:pdf,2035,1.0,http://qccdata.qichacha.com/ReportData/PDF/6b020d38a69095352fbde236d3cab36d.pdf
LU.N,Lufax Holding Ltd,LUFAX ,"LU.N_FY2022_2022 Envinmental,Social and Governance Report.pdf",2022,Lufax Holding Ltd LUFAX 2023  filetype:pdf,2036,1.0,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1114/2023111401044.pdf
AGO.N,Assured Guaranty Ltd,2022 Annual Report ,AGO.N_FY2022_2022 Annual Report.pdf,2022,Assured Guaranty Ltd Annual Report 2023  filetype:pdf,2037,1.0,https://www.bma.bm/viewPDF/documents/2023-06-30-15-48-58-Assured-Guaranty-Re-Overseas-Ltd.---2022-Financial-Statement---Class-C.pdf
HL.N,Hecla Mining Co,Hecla Mining Company Sustainability Report ,HL.N_FY2022_Sustainability Report 2022.pdf,2022,Hecla Mining Co Hecla Mining Company Sustainability Report 2023  filetype:pdf,2038,1.0,https://www.hecla.com/wp-content/uploads/Hecla-2023-Sustainability-Report-5.17.24.pdf
TWNK.OQ,Hostess Brands Inc,Corporate Responsibility Report ,TWNK.OQ_FY2022_Corporate Responsibility Report 2022-23.pdf,2022,Hostess Brands Inc Corporate Responsibility Report 2023  filetype:pdf,2039,1.0,https://d1io3yog0oux5.cloudfront.net/_aa06ae53cea9febfc950cf0eb975bf85/hostessbrands/files/documents/2022-23_Hostess_Brands_Corporate_Responsibility_Report_.pdf
IART.OQ,Integra Lifesciences Holdings Corp,2022 Integra LifeSciences ESG Report ,"IART.OQ_FY2022_2022 ENVIRONMENTAL, SOCIAL & GOVERNANCE REPORT.pdf",2022,Integra Lifesciences Holdings Corp Integra LifeSciences ESG Report 2023  filetype:pdf,2040,1.0,https://products.integralife.com/file/general/Integra%20LifeSciences%202021%20ESG%20Report.pdf
VIGR.VI,Vienna Insurance Group Wiener Versicherung Gruppe AG,VIG? VIENNA INSURANCE GROUP ,VIGR.VI_FY2022_Group Annual Report 2022.pdf,2022,Vienna Insurance Group Wiener Versicherung Gruppe AG VIG? VIENNA INSURANCE GROUP 2023  filetype:pdf,2041,1.0,https://group.vig/media/qtsf4psh/240312-ir-news-vienna-insurance-group-reports-significant-profit-growth-for-2023-and-gives-positive-outlook-for-2024.pdf
GBCI.OQ,Glacier Bancorp Inc,INVESTOR INFORMATION ,GBCI.OQ_FY2022_2022 Annual Report.pdf,2022,Glacier Bancorp Inc INVESTOR INFORMATION 2023  filetype:pdf,2042,1.0,https://www.glacierbancorp.com/static-files/84805801-ad4c-4c0a-9194-9b4997904d3c
3702.TW,WPG Holdings Ltd,2022 Sustainability Report ,3702.TW_FY2022_2022 WPG Sustaianbility Report.pdf,2022,WPG Holdings Ltd Sustainability Report 2023  filetype:pdf,2043,1.0,https://www.wpp.com/-/media/project/wpp/files/sustainability/sustainability-report-2023/wpp_sustainability_report_2023.pdf
CSNA3.SA,Companhia Siderurgica Nacional SA,CSN GROUP'S CLIMATE ACTION REPORT ,CSNA3.SA_FY2022_CLIMATE Action Report 2022.pdf,2022,Companhia Siderurgica Nacional SA CSN GROUP'S CLIMATE ACTION REPORT 2023  filetype:pdf,2044,1.0,https://corporate.arcelormittal.com/media/upipeqnl/annual-report-2023.pdf
383220.KS,F&F Co Ltd,2023 F&F SUSTAINABILITY REPORT ,383220.KS_FY2022_2023 F&F SUSTAINABILITY REPORT.pdf,2022,F&F Co Ltd F&F SUSTAINABILITY REPORT 2024  filetype:pdf,2045,1.0,https://www.fnf.co.kr/assets/images/pdf/FnF_Sustainability_Report_eng.pdf
LAGA.PA,Lagardere SA,Lagardère Group ESG Results of 2022-2023 ESG activities ,LAGA.PA_FY2022_Lagardère Group ESG 2022-23.pdf,2022,Lagardere SA Lagardère Group ESG Results of - ESG activities 2023  filetype:pdf,2046,1.0,https://www.lagardere.com/wp-content/uploads/2023/04/230421_lagardere-group-esg-2022-2023.pdf
600380.SS,Joincare Pharmaceutical Group Industry Co Ltd,2022 年社会责任报告 ,600380.SS_FY2022_2022社会责任报告.pdf,2022,Joincare Pharmaceutical Group Industry Co Ltd 年社会责任报告 2023  filetype:pdf,2047,1.0,https://q.stock.sohu.com/newpdf/202457377988.pdf
RUSHA.OQ,Rush Enterprises Inc,CORPORATE RESPONSIBILITY REPORT – 2023 ,RUSHA.OQ_FY2022_CORPORATE RESPONSIBILITY REPORT – 2023.pdf,2022,Rush Enterprises Inc CORPORATE RESPONSIBILITY REPORT – 2024  filetype:pdf,2048,1.0,https://www.rushenterprises.com/siteassets/pdfs/corporate-responsibility-report-2023.pdf
EUAV.BR,Euronav NV,Euronav Annual Report 2022 ,EUAV.BR_FY2022_2022 Annual Report.pdf,2022,Euronav NV Euronav Annual Report 2023  filetype:pdf,2049,1.0,https://www.euronav.com/media/67491/231743_euronav_fr_en_v5-copy.pdf
YETI.N,Yeti Holdings Inc,YETI ESG REPORT ,YETI.N_FY2022_2023 ESG REPORT.pdf,2022,Yeti Holdings Inc YETI ESG REPORT 2023  filetype:pdf,2050,1.0,"https://www.yeti.com/on/demandware.static/-/Library-Sites-YetiSharedLibrary/default/vc25f139a582b5828ec87eab1f9c66d79316d4a0f/YETI-ESG-Report-2023-Our%20Goals.pdf?version=1,686,086,106,000"
603456.SS,Zhejiang Jiuzhou Pharmaceutical Co Ltd,Sustainability and ESG Report 2022 ,603456.SS_FY2022_2022 Annual Report.pdf,2022,Zhejiang Jiuzhou Pharmaceutical Co Ltd Sustainability and ESG Report 2023  filetype:pdf,2051,1.0,https://omo-oss-file.thefastfile.com/portal-saas/new2023050917061840060/cms/file/b08bf03b-cd5f-47b0-b29e-02240d360f9e.pdf
NARI.OQ,Inari Medical Inc,Inari Medical Ethos and Sustainability Report ,NARI.OQ_FY2022_Our Ethos and Sustainability Report 2022.pdf,2022,Inari Medical Inc Inari Medical Ethos and Sustainability Report 2023  filetype:pdf,2052,1.0,https://ir.inarimedical.com/node/10466/pdf
0576.HK,Zhejiang Expressway Co Ltd,2022 ANNUAL REPORT ,0576.HK_FY2022_2022 Annual Report.pdf,2022,Zhejiang Expressway Co Ltd ANNUAL REPORT 2023  filetype:pdf,2053,1.0,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0408/2024040800532.pdf
7030.SE,Mobile Telecommunications Company Saudi Arabia SJSC,Zain Group’s 2022 Sustainability Report ,7030.SE_FY2022_SUSTAINABILITY REPORT 2022.pdf,2022,Mobile Telecommunications Company Saudi Arabia SJSC Zain Group’s  Sustainability Report 2023  filetype:pdf,2054,1.0,https://sa.zain.com/sites/default/files/media/2023-04/482_0_2021-02-28_08-50-42_En.pdf
7030.SE,Mobile Telecommunications Company Saudi Arabia SJSC,Zain KSA Board of Directors Report 2022 ,7030.SE_FY2022_Digitalization and Sustainability 2022.pdf,2022,Mobile Telecommunications Company Saudi Arabia SJSC Zain KSA Board of Directors Report 2023  filetype:pdf,2055,1.0,https://sa.zain.com/sites/default/files/media/2023-04/482_0_2021-02-28_08-50-42_En.pdf
7453.T,Ryohin Keikaku Co Ltd,,7453.T_FY2022_MUJI Report 2022.pdf,2022,Ryohin Keikaku Co Ltd MUJI Report 2023  filetype:pdf,2056,1.0,https://www.ryohin-keikaku.jp/eng/news/pdf/20230526_MUJI_REPORT_2022_ENG_News_Release.pdf
APSG.N,Global Business Travel Group Inc,GLOBAL BUSINESS TRAVEL ESG REPORT 2022 ,APSG.N_FY2022_ESG Report 2022.pdf,2022,Global Business Travel Group Inc GLOBAL BUSINESS TRAVEL ESG REPORT 2023  filetype:pdf,2057,1.0,https://explorer.amexglobalbusinesstravel.com/rs/346-POJ-129/images/ESG%20Report%202022%20Final.pdf
MDC.N,MDC Holdings Inc,2022 CORPORATE SUSTAINABILITY REPORT ,MDC.N_FY2022_MDC Corporate Sustainability Report.pdf,2022,MDC Holdings Inc CORPORATE SUSTAINABILITY REPORT 2023  filetype:pdf,2058,1.0,https://filecache.investorroom.com/mr5ir_richmondamerican/306/MDC%20Corporate%20Sustainability%20Report.pdf
RELY.OQ,Remitly Global Inc,"Remitly Global, Inc. Annual Report 2022 ",RELY.OQ_FY2022_Annual Report 2022.pdf,2022,"Remitly Global Inc Remitly Global, Inc. Annual Report 2023  filetype:pdf",2059,1.0,https://ir.remitly.com/static-files/1e7fb21b-5631-445f-be8c-a6b6b71cfcd1
OI.N,O-I Glass Inc,2023 S U S TA I N A B I L I T Y R E P O R T U P D AT E ,OI.N_FY2022_2023 SUSTAINABILITY REPORT UPDATE.pdf,2022,O-I Glass Inc S U S TA I N A B I L I T Y R E P O R T U P D AT E 2024  filetype:pdf,2060,,
SGKN.S,St Galler Kantonalbank AG,SGKB Nachhaltigkeitsbericht 2022 ,SGKN.S_FY2022_Web Link.pdf,2022,St Galler Kantonalbank AG SGKB Nachhaltigkeitsbericht 2023  filetype:pdf,2061,1.0,https://www.sgkb.ch/.dam/c3a92d62-8910-4f36-8221-b1fc2f286397/SGKB-Nachhaltigkeitsbericht-2023.pdf?638457753439919293
002508.SZ,Hangzhou Robam Appliances Co Ltd,2022 Full Annual Report ,002508.SZ_FY2022_2022 Full Annual Report.pdf,2022,Hangzhou Robam Appliances Co Ltd Full Annual Report 2023  filetype:pdf,2062,1.0,https://q.stock.sohu.com/newpdf/202355249575.pdf
AWI.N,Armstrong World Industries Inc,2023 Sustainability Report ,AWI.N_FY2022_2023 Sustainability Report.pdf,2022,Armstrong World Industries Inc Sustainability Report 2024  filetype:pdf,2063,1.0,https://www.armstrongworldindustries.com/content/dam/awi/images/sustainability/files/2024-awi-sustainability-report.pdf
BL.OQ,Blackline Inc,"Environmental, Social and Governance Report ","BL.OQ_FY2022_ENVIRONMENTAL, SOCIAL 2022 AND GOVERNANCE REPORT.pdf",2022,"Blackline Inc Environmental, Social and Governance Report 2023  filetype:pdf",2064,1.0,https://www.blacklinesafety.com/hubfs/Website/ESG/Blackline%20Safety_2023%20ESG%20Report.pdf
CHP_u.TO,Choice Properties Real Estate Investment Trust,"2022 Environmental, Social & Governance Report ","CHP_u.TO_FY2022_2022 Report Environmental, Social & Governance.pdf",2022,"Choice Properties Real Estate Investment Trust Environmental, Social & Governance Report 2023  filetype:pdf",2065,1.0,https://www.choicereit.ca/wp-content/uploads/2024/05/Choice-2023-ESG-Report.pdf
OTTR.OQ,Otter Tail Corp,ESG Report 2022 ,OTTR.OQ_FY2022_ESG Report 2022.pdf,2022,Otter Tail Corp ESG Report 2023  filetype:pdf,2066,1.0,https://s1.q4cdn.com/276295446/files/doc_downloads/irw/2021/10/2021-EEI-ESG-Qualitative-report_final.pdf
MSIN.JK,MNC Digital Entertainment Tbk PT,Laporan Tahunan | Annual Report 2022 ,MSIN.JK_FY2022_Annual Report 2022.pdf,2022,MNC Digital Entertainment Tbk PT Laporan Tahunan | Annual Report 2023  filetype:pdf,2067,1.0,https://www.mncgroup.com/file-mncgroup/files/mncgroup/Investor%20Relations/Laporan%20Tahunan/AR%20SR%20BHIT%202023%20-%20FINAL%20-%20OJK%2010%20MB_compressed.pdf
