file_name,download_info,intercept_info
394742.pdf,Successfully downloaded,success
Revenio%20Group%20Corporation%20Sustainability%20and%20ESG%20report%202022.pdf,Successfully downloaded,success
KYB_2023_envi_01en.pdf,Successfully downloaded,success
Emerald%20Annual%20Report%202023%20-%20Single%20pages.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Emerald%20Annual%20Report%202023%20-%20Single%20pages.pdf'.
38660_PerimeterSolutions_SASB_R8_%281.16.2023%29.pdf,Successfully downloaded,success
en_IntegratedReport2022.pdf,Successfully downloaded,success
Bain-Capital-ESG-Report-June2023.pdf,Successfully downloaded,success
dow-ksb-group-magazine-2023-data.pdf,Successfully downloaded,success
IAR_FY23_eDreamsODIGEO_EN.pdf,Successfully downloaded,success
SPIL-AR2022-23-Business-Responsibility-and-Sustainability-Report.pdf,Successfully downloaded,success
MAX_Integrated_Report_2023.pdf,"HTTPSConnectionPool(host='www.max-ltd.co.jp', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/MAX_Integrated_Report_2023.pdf'
finnair-annual-report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/finnair-annual-report-2023.pdf'.
sustainability-report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/sustainability-report-2023.pdf'.
No link,No link,No link
italtile-iar-hires.pdf,Successfully downloaded,success
sust_databook2023en.pdf,Successfully downloaded,success
sustainability_report_english_2022.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/sustainability_report_english_2022.pdf'.
soc_InR_2023e.pdf,Successfully downloaded,success
ae72c3b037ed666f.pdf,Successfully downloaded,success
ad555b1e-942e-4538-b191-8e9c77273d77.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/ad555b1e-942e-4538-b191-8e9c77273d77.pdf'.
Integrated_Report2023.pdf,Successfully downloaded,success
No link,No link,No link
LTHL_Integrated_Report_2021_22.pdf,Successfully downloaded,success
Integrated%20Annual%20Report%20FY23.pdf,Successfully downloaded,success
full-iar.pdf,Successfully downloaded,success
AsxDownload.aspx?pdfUrl=Report%2FComNews%2F20230928%2F02717836.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/AsxDownload.aspx?pdfUrl=Report%2FComNews%2F20230928%2F02717836.pdf'.
Sustainability_Plan_Neinor_Homes_web.pdf,Successfully downloaded,success
Sustainability-ESG-Report-2022-23.pdf,"HTTPSConnectionPool(host='www.quesscorp.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/Sustainability-ESG-Report-2022-23.pdf'
2023-ESG-Report-FINAL.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-ESG-Report-FINAL.pdf'.
BRL_AR_2023.pdf,Successfully downloaded,success
Ardelyx_SR2022-Final.pdf,"HTTPSConnectionPool(host='ardelyx.com', port=443): Max retries exceeded with url: /wp-content/uploads/2023/02/Ardelyx_SR2022-Final.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f88e25bb0>, 'Connection to ardelyx.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/Ardelyx_SR2022-Final.pdf'
Telkom_Integrated_Report_2023.pdf,"HTTPSConnectionPool(host='group.telkom.co.za', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/Telkom_Integrated_Report_2023.pdf'
JK%20Tyre%20IR%202022-23.pdf,Successfully downloaded,success
sustainability-report-2022-23.pdf,Successfully downloaded,success
No link,No link,No link
Integrated-Annual-Report-2023.pdf,Successfully downloaded,success
FINAL_-2023-CSR-Report_2.6.24.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/FINAL_-2023-CSR-Report_2.6.24.pdf'.
ESG-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/ESG-Report.pdf'.
toyobo_report_2023_e.pdf,Successfully downloaded,success
Enauta_RAS21.pdf,"HTTPSConnectionPool(host='comunicacao.enauta.com.br', port=443): Max retries exceeded with url: /ras21/en/pdf/Enauta_RAS21.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f88dba340>, 'Connection to comunicacao.enauta.com.br timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/Enauta_RAS21.pdf'
annual23.pdf,Successfully downloaded,success
AR-23.pdf,Successfully downloaded,success
2023%20Sustainability%20Report.pdf,Successfully downloaded,success
Integrated%20Report_2023_InteractivePDF_eng.pdf,Successfully downloaded,success
FLCT-Annual-Report-2023.pdf,Successfully downloaded,success
Ambac-Corporate-Social-Responsibility.pdf,Successfully downloaded,success
No link,No link,No link
62631800-AF4B-4ADE-AF68-53A7F6F3389F.pdf,Successfully downloaded,success
AmericasCarMart-2023-ResponsibilityReport_.pdf,"(""Connection broken: ConnectionResetError(104, 'Connection reset by peer')"", ConnectionResetError(104, 'Connection reset by peer'))",no such file: '../resources/origin_pdf_directory_2023/AmericasCarMart-2023-ResponsibilityReport_.pdf'
esr.pdf,Successfully downloaded,success
IMDEX-AR-2023_FInal.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/IMDEX-AR-2023_FInal.pdf'.
1684922636021_annual_report_fullbook___final.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/1684922636021_annual_report_fullbook___final.pdf'.
a5f41562-b634-47bd-80f5-46266f95c898.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/a5f41562-b634-47bd-80f5-46266f95c898.pdf'.
GHCL_40th-Integrated-Annual-Report_2022-23.pdf,Successfully downloaded,success
2023-coronation-carbon-footprint-assessment.pdf,"HTTPSConnectionPool(host='www.coronation.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/2023-coronation-carbon-footprint-assessment.pdf'
No link,No link,No link
Annexure-3_16072023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Annexure-3_16072023.pdf'.
163-reports-media-item.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/163-reports-media-item.pdf'.
AACo-FY23-Sustainability-Report-Final.pdf,Successfully downloaded,success
M900_ClimateActionPlan_2023_EN_FR1.pdf,Successfully downloaded,success
M821_ESG_2022_ENG_F.pdf,Successfully downloaded,success
Sunteck_ESG_Report_FY_22-23.pdf,Successfully downloaded,success
FY22-SiteMinder-Annual-Report.pdf,Successfully downloaded,success
arsredovisn2022en.pdf,"HTTPSConnectionPool(host='www.alandsbanken.fi', port=443): Max retries exceeded with url: /uploads/pdf/result/arsredovisn2022en.pdf (Caused by ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer')))",no such file: '../resources/origin_pdf_directory_2023/arsredovisn2022en.pdf'
Sigma-Sustainability-Report-2022.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Sigma-Sustainability-Report-2022.pdf'.
No link,No link,No link
No link,No link,No link
2023-annual-report-FINAL.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-annual-report-FINAL.pdf'.
Sustainability-report-2023_web.pdf,Successfully downloaded,success
8f7776a4-8983-11ee-b257-3a23d711c0da.pdf,"HTTPSConnectionPool(host='company-announcements.afr.com', port=443): Max retries exceeded with url: /asx/cxl/8f7776a4-8983-11ee-b257-3a23d711c0da.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f88ddb880>: Failed to establish a new connection: [Errno 101] Network is unreachable'))",no such file: '../resources/origin_pdf_directory_2023/8f7776a4-8983-11ee-b257-3a23d711c0da.pdf'
Corporate-Governance-Guidelines-As-Approved-by-BoD-11-2022.pdf,Successfully downloaded,success
NYSE_HOV_2021.pdf,Successfully downloaded,success
429b0d50-1fed-41eb-a627-ea0a3a29e6eb.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/429b0d50-1fed-41eb-a627-ea0a3a29e6eb.pdf'.
Sustainability-Report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Sustainability-Report-2023.pdf'.
NBLY-Annual-Information-Form-FY2023-FINAL.pdf,"HTTPSConnectionPool(host='s27.q4cdn.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/NBLY-Annual-Information-Form-FY2023-FINAL.pdf'
ITM_Power_PLC_Annual_Report_2023_7927e92ef9.pdf,Successfully downloaded,success
No link,No link,No link
Greencore-Sustainability-Report-2023.pdf,Successfully downloaded,success
Rank%20Group%20Sustainability%20Report%202023.pdf,Successfully downloaded,success
SVM-FY2023-Sustainability-Report.pdf,Successfully downloaded,success
yit_annual-review_2023.pdf,Successfully downloaded,success
Sustainability-Report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Sustainability-Report-2023.pdf'.
20230712AR.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/20230712AR.pdf'.
2023_Integrated_Report.pdf,"HTTPSConnectionPool(host='adcock.co.za', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/2023_Integrated_Report.pdf'
No link,No link,No link
npg_ir_2023_e_all.pdf,Successfully downloaded,success
sg-fleet-group_sustainabilitystatement_2022_.pdf,Successfully downloaded,success
ad1b936d-ec89-11ee-b5fc-4a697ecfc17f.pdf,"HTTPSConnectionPool(host='company-announcements.afr.com', port=443): Max retries exceeded with url: /asx/vul/ad1b936d-ec89-11ee-b5fc-4a697ecfc17f.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f88d7d0a0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))",no such file: '../resources/origin_pdf_directory_2023/ad1b936d-ec89-11ee-b5fc-4a697ecfc17f.pdf'
academedia-annualreport-2223.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/academedia-annualreport-2223.pdf'.
heidelberger-druckmaschinen_2021.pdf,Successfully downloaded,success
A-PATHWAY-TO-DECARBONISE-THE-EU-FISHERIES-SECTOR-BY-2050-Digital-Version.pdf,Successfully downloaded,success
OCEANA_fin_sep23.pdf,"HTTPSConnectionPool(host='www.sharedata.co.za', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/OCEANA_fin_sep23.pdf'
Refill-Again_Oceana_Nov2023-FINAL_reducedsize.pdf,Successfully downloaded,success
DaikiAluminium2022_EN_0116_2.pdf,Successfully downloaded,success
Red-5-Sustainability-Report.pdf,Successfully downloaded,success
INTEGRATED-REPORT-2023.pdf,Successfully downloaded,No page in the pdf
Sustainability-Report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Sustainability-Report-2023.pdf'.
ThomasCook(India)LimitedIntegratedAnnualReport2022-23.pdf,Successfully downloaded,success
FY23_Lovesac_ESG_and_Impact_Report.pdf,Successfully downloaded,success
No link,No link,No link
774269_Oxley%20AR%20Request%20Form.pdf,Successfully downloaded,success
Wincanton_plc_Annual_Report_and_Accounts_2023.pdf,Successfully downloaded,success
integratedreport2023_e02.pdf,Successfully downloaded,success
TWG-Annual-Report-FY23.pdf,Successfully downloaded,success
The_Warehouse_Group_Limited_IMR_2023.pdf,Successfully downloaded,success
05t697m5zv3tqj.pdf,Successfully downloaded,success
2634621.pdf,"HTTPSConnectionPool(host='www.hpitrust.com.au', port=443): Max retries exceeded with url: /wp-content/uploads/2023/11/2634621.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f88d7d7f0>, 'Connection to www.hpitrust.com.au timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/2634621.pdf'
No link,No link,No link
MCHB_SR2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/MCHB_SR2023.pdf'.
2023%20Kogan.com%20Annual%20Report%2028.09.2023.pdf,Successfully downloaded,success
kap-integrated-report-2023.pdf,"HTTPSConnectionPool(host='kap.co.za', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/kap-integrated-report-2023.pdf'
AR-23.pdf,Successfully downloaded,success
Entain_Annual_Report_2023.pdf,Successfully downloaded,success
SERS1011-Sustainability-Report_2023-FINAL.pdf,Successfully downloaded,success
MGX-Sustainability-Report_2023_WEB43.pdf,Successfully downloaded,success
nyse-gco-2023-10K-23752394.pdf,Successfully downloaded,success
SAGCEM_05062023212342_SclNsEBsESubmissionofAnnualReport562023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/SAGCEM_05062023212342_SclNsEBsESubmissionofAnnualReport562023.pdf'.
J2504%20GWA%20ESG%20Report%202023_F_WEB.pdf,"HTTPSConnectionPool(host='corporate-prod-au.s3.ap-southeast-2.amazonaws.com', port=443): Max retries exceeded with url: /J2504%20GWA%20ESG%20Report%202023_F_WEB.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f88d9c8b0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))",no such file: '../resources/origin_pdf_directory_2023/J2504%20GWA%20ESG%20Report%202023_F_WEB.pdf'
2023_Interactive_Integrated_Annual_Report.pdf,Successfully downloaded,success
394477.pdf,Successfully downloaded,success
2023_Sustainability_Report.pdf,Successfully downloaded,success
No link,No link,No link
NL-CorpGov_Guidelines-2023-fin.pdf,Successfully downloaded,success
2023%20ESG%20Report.pdf,Successfully downloaded,success
Transaction_Capital_Integrated_Report_2023.pdf,Successfully downloaded,success
SPM_ESG%20Report.pdf,Successfully downloaded,success
No link,No link,No link
2023-Corporate-Governance-Statement-FINAL-20231025.pdf,Successfully downloaded,success
AR-22.pdf,Successfully downloaded,success
FY23-sustainability-report.pdf,Successfully downloaded,success
vnv_sustainabilityreport_2023.pdf,Successfully downloaded,success
Marstons-Insight-Report-2023.pdf,Successfully downloaded,success
2661553.pdf,Successfully downloaded,success
Annual-Report-2023.pdf,Successfully downloaded,success
2023-nbn-sustainability-reporting-index.pdf.coredownload.inline.pdf,Successfully downloaded,success
CorporateGovernanceStatement2023FINAL.pdf,Successfully downloaded,success
Polaris-2023-Annual-Information-Form_Final.pdf,Successfully downloaded,success
2023071100288.pdf,Successfully downloaded,success
Synlait-Sustainability-Report-FY23.pdf,Successfully downloaded,success
2023-CSR-Report-FINAL-5-9-23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-CSR-Report-FINAL-5-9-23.pdf'.
Tasmanian_Greenhouse_Gas_Emissions_Report_2023.pdf,Successfully downloaded,success
No link,No link,No link
2023-esg-report-final.pdf,Successfully downloaded,success
Alico_ESG_Report_2023.pdf,Successfully downloaded,success
report.pdf,Successfully downloaded,success
Neometals-Sustainability-Report-2023.pdf,Successfully downloaded,success
ALTRON_ar_feb23.pdf,"HTTPSConnectionPool(host='www.sharedata.co.za', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/ALTRON_ar_feb23.pdf'
CCS-2023-ESG-Report.pdf,"HTTPSConnectionPool(host='s25.q4cdn.com', port=443): Max retries exceeded with url: /885823474/files/doc_downloads/2023/ESG/CCS-2023-ESG-Report.pdf (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='s25.q4cdn.com', port=443): Read timed out. (read timeout=10)""))",success
ESG-REPORT-2023_FINAL.pdf,Successfully downloaded,success
Carnarvon-SR_2023.pdf,Successfully downloaded,success
Sherritt_Responsible_Production_and_Supply_Report.pdf,Successfully downloaded,success
Ramelius-SUSTAINABILITY-REPORT-2023.pdf,Successfully downloaded,success
No link,No link,No link
Pact-Group-APCO-Report-Action-Plan-2023.pdf,Successfully downloaded,success
No link,No link,No link
No link,No link,No link
Quantum_FY2023_ESG_Report.pdf,Successfully downloaded,success
Starpharma%20ESG%20Report%202023.pdf,Successfully downloaded,success
2558778.pdf,Successfully downloaded,success
2023.pdf,"HTTPConnectionPool(host='ir2.chartnexus.com', port=80): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/2023.pdf'
ESG%20Report.pdf,Successfully downloaded,success
AsxDownload.aspx?pdfUrl=Report%2FComNews%2F20231018%2F02726761.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/AsxDownload.aspx?pdfUrl=Report%2FComNews%2F20231018%2F02726761.pdf'.
MEIP-2022-esg-report.pdf,Successfully downloaded,success
mcp_2022_sustainability_strategy_fa.pdf,Successfully downloaded,success
integrated-report-2023.pdf,Successfully downloaded,success
SR_2023.pdf,"HTTPSConnectionPool(host='www.bwxt.com', port=443): Max retries exceeded with url: /media/33b55bd2-1b3b-49fd-86e4-354db065864e/JnH9cg/Documents/Corporate%20Citizenship/SR_2023.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f88d492b0>, 'Connection to www.bwxt.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/SR_2023.pdf'
